date,F107,Mag,Xbg,FI_max_smooth,FI_max_jitter
2003/9/22,122.6,9,2.60E-07,2.63902909447528,-2.069029094
2003/9/23,124.9,11,3.00E-07,2.9314743380189174,-0.831474338
2003/9/24,133.5,9,3.90E-07,2.7679078130107464,2.632092186989254
2003/9/25,132.6,8,2.90E-07,3.228172605426563,-2.128172605
2003/9/26,131.1,8,3.40E-07,3.7269467146125637,-1.426946715
2003/9/27,129.7,9,3.10E-07,4.811010134030658,-3.511010134
2003/9/28,137,9,4.00E-07,5.339957502451703,1.4600424975482964
2003/9/29,135.1,8,4.80E-07,5.66808761033009,-0.26808761
2003/9/30,133,8,6.60E-07,5.897237659365719,-0.797237659
2003/10/1,136.8,10,5.00E-07,6.137446878064637,7.862553121935363
2003/10/2,124.8,8,4.40E-07,6.1045341614905935,1.6954658385094064
2003/10/3,120.1,9,4.00E-07,5.745351422033259,-3.045351422
2003/10/4,119,7,3.50E-07,5.3661588748904085,4.6338411251095915
2003/10/5,109.6,8,2.20E-07,5.064841451206202,-0.864841451
2003/10/6,112.1,8,1.80E-07,4.3544360902549215,-3.65443609
2003/10/7,111.9,7,2.60E-07,3.5779241584961885,-0.377924158
2003/10/8,113.3,6,2.00E-07,2.2803595951258244,-1.280359595
2003/10/9,110.8,4,1.90E-07,-4.283566524,6.8835665243412265
2003/10/10,111.8,5,2.00E-07,-2.459686171,3.239686171137591
2003/10/11,105.8,5,2.10E-07,-0.73129454,1.1812945397711556
2003/10/12,97.8,3,1.80E-07,-2.081817586,2.3618175864367146
2003/10/13,94.4,2,1.70E-07,-25.73129454,26.591294539640035
2003/10/14,92.4,2,1.00E-07,-7.805714285,7.805714294638664
2003/10/15,95.9,2,1.10E-07,13.832517163530365,-13.05251716
2003/10/16,95.2,2,1.50E-07,27.14806145900254,-26.36806146
2003/10/17,98.8,5,1.40E-07,44.02676364917883,-43.12676365
2003/10/18,108.6,5,2.40E-07,-32.51257927,39.01257927345819
2003/10/19,120.4,12,5.60E-07,-19.02920235,129.0292023530432
2003/10/20,135.1,12,6.50E-07,71.52226871575246,-52.52226872
2003/10/21,151.5,12,1.40E-06,149.8388198760488,-125.8388199
2003/10/22,191,12,4.90E-06,215.6196796338935,-116.6196796
2003/10/23,209.3,18,3.00E-06,225.23882968265113,314.76117031734884
2003/10/24,190.6,18,1.60E-06,272.6419875770767,-196.6419876
2003/10/25,221.5,17,1.60E-06,241.28193527296145,-224.2819353
2003/10/26,298.3,17,2.20E-06,341.6978489702467,-221.697849
2003/10/27,257.2,22,3.60E-06,424.3952010460873,-357.395201
2003/10/28,274.4,30,3.20E-06,484.64131415494546,1235.3586858450544
2003/10/29,291.7,25,3.30E-06,523.0053546905089,476.99464530949115
2003/10/30,271.4,27,2.80E-06,548.4368421050067,-532.4368421
2003/10/31,248.9,22,1.80E-06,547.2472049689655,-527.247205
2003/11/1,210.4,22,1.80E-06,524.3793723441702,-492.3793723
2003/11/2,190.4,20,1.90E-06,488.334619157067,341.66538084293313
2003/11/3,166.9,18,3.20E-06,473.15263157960726,-83.15263158
2003/11/4,560.9,12,2.30E-06,415.9838182420631,1324.0161817579367
2003/11/5,114,2,1.20E-06,336.37865315554916,-283.3786532
2003/11/6,97.8,1,2.50E-07,246.72510624487703,-246.1451062
2003/11/7,91,1,1.60E-07,135.34746649337492,-134.5074665
2003/11/8,92.7,2,1.00E-07,157.42324289090647,-157.4232429
2003/11/9,93,3,9.70E-08,162.89784243322413,-162.5178424
2003/11/10,94.6,3,1.00E-07,99.50876103402598,-97.60876103
2003/11/11,95.6,3,1.80E-07,34.615495260816736,-18.61549526
2003/11/12,98.7,3,2.20E-07,-39.1228506,42.32285060395825
2003/11/13,102.1,2,3.20E-07,-50.25982347,66.25982347105517
2003/11/14,98.9,5,2.20E-07,-80.48728343,82.18728342546794
2003/11/15,97.8,6,1.90E-07,17.82157567860059,-15.82157568
2003/11/16,104.4,6,2.90E-07,22.777476299473353,-15.7774763
2003/11/17,121,7,7.20E-07,23.563935926524664,18.436064073475336
2003/11/18,144.3,15,1.10E-06,24.153422686593302,20.846577313406698
2003/11/19,155.1,16,8.40E-07,23.871696632886213,-6.871696633
2003/11/20,175.2,22,7.30E-07,22.81804511278162,73.18195488721838
2003/11/21,177,18,6.10E-07,21.31513566524977,-17.01513567
2003/11/22,176.2,14,6.20E-07,19.488558352402457,-15.58855835
2003/11/23,178.2,18,5.90E-07,17.344524354363916,-14.54452435
2003/11/24,177.3,16,5.50E-07,15.616116377901042,-13.01611638
2003/11/25,170.7,18,6.40E-07,12.356031382804657,-9.356031383
2003/11/26,170.9,17,6.00E-07,7.336907486106463,-5.636907486
2003/11/27,174.7,15,7.00E-07,3.521085322000602,6.078914677999398
2003/11/28,167.7,16,6.40E-07,2.4481856810362506,1.1518143189637495
2003/11/29,165.9,19,6.80E-07,2.266485779418077,1.9335142205819231
2003/11/30,152.8,20,5.90E-07,0.46727361885909635,4.132726381140904
2003/12/1,143.3,9,5.80E-07,5.795178163072815,-4.495178163
2003/12/2,139.3,7,8.10E-07,5.882422360735448,9.117577639264553
2003/12/3,123.8,7,4.10E-07,5.8047041523503555,-3.504704152
2003/12/4,115.8,8,3.20E-07,5.429091207090473,-3.229091207
2003/12/5,111.7,5,3.10E-07,5.022893103249354,-3.222893103
2003/12/6,108.9,5,4.70E-07,4.485527951320627,15.514472048679373
2003/12/7,92,3,2.10E-07,3.2987348817390822,-0.198734882
2003/12/8,93.7,3,1.20E-07,2.9111245515821733,-2.911124542
2003/12/9,92.2,2,1.00E-07,2.3038672779470075,-1.883867278
2003/12/10,89.2,4,8.70E-08,2.285560641742366,-1.895560642
2003/12/11,86.1,3,7.70E-08,2.153262505014679,-1.763262505
2003/12/12,87.2,3,7.40E-08,1.7027231129421125,-1.482723113
2003/12/13,87.8,3,9.70E-08,2.35273945800585,-1.912739458
2003/12/14,92.4,3,1.30E-07,2.6294965679927698,-0.629496568
2003/12/15,100.8,3,2.00E-07,2.579741745943081,-2.019741746
2003/12/16,106.3,11,2.40E-07,1.9363942465151722,-0.936394247
2003/12/17,117.5,7,3.80E-07,4.034465510797586,4.565534489202413
2003/12/18,123,8,5.20E-07,5.006855180624314,3.593144819375686
2003/12/19,122.5,7,4.60E-07,5.5732526969891305,3.72674730301087
2003/12/20,130.1,6,4.10E-07,5.9565380846158,-3.356538085
2003/12/21,133.4,12,4.00E-07,5.635449493785467,-1.135449494
2003/12/22,137.6,9,3.80E-07,5.504079765295767,-0.004079765
2003/12/23,142,10,4.60E-07,5.63244524435755,1.2675547556424505
2003/12/24,138.9,11,3.80E-07,5.667322655390567,-3.867322655
2003/12/25,139.1,6,4.50E-07,5.430693037950231,-0.130693038
2003/12/26,137.2,5,3.50E-07,1.2984308608172408,13.701569139182759
2003/12/27,161.5,5,2.80E-07,-0.33538738,0.3353873904217029
2003/12/28,119,6,2.50E-07,-1.385975808,2.045975808028747
2003/12/29,114.5,4,2.70E-07,3.647286696008446,-2.757286696
2003/12/30,107.7,1,2.80E-07,7.435272965949547,-6.435272966
2003/12/31,105.6,2,3.90E-07,12.332804838996223,-2.332804839
2004/1/1,116,3,7.50E-07,17.006505394586217,-9.006505395
2004/1/2,116.5,3,3.00E-07,20.916884603298154,-18.1168846
2004/1/3,116.1,3,2.60E-07,24.135272965295492,-23.03527297
2004/1/4,119.4,3,3.20E-07,26.21322327560929,-22.41322328
2004/1/5,123,6,1.40E-06,27.54102647899273,41.458973521007266
2004/1/6,117.3,10,3.90E-07,29.13047401055531,28.86952598944469
2004/1/7,118.8,11,3.50E-07,26.18408630271292,56.81591369728708
2004/1/8,120.1,18,2.40E-07,25.876260215756403,-12.87626022
2004/1/9,118.4,12,2.30E-07,25.122726381169944,6.877273618830056
2004/1/10,119.2,12,2.60E-07,20.678937561294237,-12.97893756
2004/1/11,118.5,12,3.70E-07,21.037502451781318,-19.23750245
2004/1/12,118.3,13,4.20E-07,20.32708728342566,-18.52708728
2004/1/13,117.9,13,4.30E-07,18.10622098725047,-16.10622099
2004/1/14,121.1,9,3.50E-07,14.481441647597041,-13.48144165
2004/1/15,119.1,10,3.40E-07,9.448751225890675,-6.248751226
2004/1/16,120.3,7,2.70E-07,9.540349787512117,-8.610349788
2004/1/17,122.6,4,3.10E-07,9.987979731938394,40.012020268061605
2004/1/18,119.5,3,2.70E-07,13.75028767515181,0.24971232484818984
2004/1/19,134.6,14,3.90E-07,13.358231447378031,-3.358231447
2004/1/20,128.9,20,3.90E-07,14.36424648556043,46.63575351443957
2004/1/21,130.1,16,3.30E-07,13.689156587423795,-11.38915659
2004/1/22,121.8,10,2.50E-07,12.474217065161636,-11.66421707
2004/1/23,115.2,4,1.90E-07,10.816878065880847,-10.48687807
2004/1/24,107.5,4,1.80E-07,8.747901276407195,-8.497901276
2004/1/25,102.3,4,1.60E-07,5.850581891248688,0.4494181087513116
2004/1/26,98,3,1.50E-07,3.4242987923928885,-1.824298792
2004/1/27,93.7,0,1.20E-07,0.4481758765380776,-0.148175877
2004/1/28,88.5,0,8.70E-08,1.2672834280908607,-1.267283418
2004/1/29,87.4,2,7.50E-08,-0.299454068,0.2994540778228137
2004/1/30,92.7,3,1.60E-07,-1.602674074,3.702674074426259
2004/1/31,94.4,4,1.00E-07,2.4499182758842397,1.65008172411576
2004/2/1,97.3,4,1.30E-07,3.1432788510395095,-1.243278851
2004/2/2,101.5,9,1.60E-07,3.6457665913108324,-1.145766591
2004/2/3,99.4,9,1.50E-07,3.935952926139204,-0.735952926
2004/2/4,101.4,5,2.30E-07,4.01384766317745,5.88615233682255
2004/2/5,105.5,5,1.60E-07,4.471163779620725,-2.97116378
2004/2/6,106.7,8,1.50E-07,4.474841451997319,-4.034841452
2004/2/7,111.1,7,2.10E-07,4.35688133411566,-1.856881334
2004/2/8,116.2,6,3.00E-07,4.061556064995037,7.938443935004963
2004/2/9,117.8,14,3.00E-07,3.6132886581660144,5.986711341833985
2004/2/10,116.5,7,2.00E-07,3.1879928100457198,-2.21799281
2004/2/11,114.2,5,1.90E-07,2.8364988579045023,-2.126498858
2004/2/12,112.2,4,1.90E-07,2.214498204161458,-2.214498194
2004/2/13,107.8,5,1.70E-07,1.695652176047703,-1.695652166
2004/2/14,103.7,4,1.30E-07,1.1709186029192373,-0.800918603
2004/2/15,102.1,6,1.10E-07,0.8297613618600728,-0.609761362
2004/2/16,98.7,7,9.00E-08,-5.498156258,7.09815625847328
2004/2/17,101.9,2,9.20E-08,-2.581274925,3.0712749249656373
2004/2/18,97.7,2,9.40E-08,0.09718208680287581,0.4028179131971242
2004/2/19,96.4,3,1.00E-07,3.4492644662732417,-3.099264466
2004/2/20,95.4,3,8.30E-08,6.546688460585064,-6.216688461
2004/2/21,98.2,4,8.90E-08,8.706583850712521,-8.086583851
2004/2/22,103.9,7,1.60E-07,10.574982019460451,-8.674982019
2004/2/23,104.3,7,1.40E-07,11.851542987345361,-11.40154299
2004/2/24,105.5,7,1.20E-07,12.538891794703968,-11.82889179
2004/2/25,118.5,8,3.00E-07,12.66099705786186,-4.660997058
2004/2/26,120.8,10,2.50E-07,13.399548872180254,96.60045112781975
2004/2/27,122.2,7,2.00E-07,13.706659038901403,-11.20665904
2004/2/28,115.8,8,2.00E-07,13.590375939849425,-10.69037594
2004/2/29,110,7,1.60E-07,13.046492317750705,-12.56649232
2004/3/1,101.8,9,1.50E-07,11.992585812356802,-11.51258581
2004/3/2,98.8,2,1.50E-07,10.37301405688118,-8.673014057
2004/3/3,90.4,5,1.30E-07,8.48580254985277,-8.20580255
2004/3/4,97.5,9,1.80E-07,6.274171297809649,-3.774171298
2004/3/5,106.7,10,3.20E-07,3.4914776070610807,3.108522392938919
2004/3/6,104.5,6,3.10E-07,0.2063157894736808,12.793684210526319
2004/3/7,106.1,3,2.50E-07,-2.996135992,3.836135992154256
2004/3/8,107.8,6,1.80E-07,2.1035371036286055,0.19646289637139436
2004/3/9,108.7,5,1.90E-07,2.3842170644000955,-1.084217064
2004/3/10,112.6,6,2.20E-07,2.7012160836874397,-1.861216084
2004/3/11,113.2,10,2.40E-07,2.5312847335730257,-1.231284734
2004/3/12,107.5,11,1.90E-07,2.250075187969892,0.8499248120301082
2004/3/13,103.8,10,1.40E-07,2.5511212814644932,-1.551121281
2004/3/14,102.5,6,1.30E-07,1.8292121608368475,-1.449212161
2004/3/15,101.4,6,1.30E-07,1.0957698594311693,-0.835769859
2004/3/16,109.6,7,1.70E-07,2.4834586466165045,-1.763458647
2004/3/17,109.8,13,2.90E-07,4.317848970251653,-1.81784897
2004/3/18,115.4,13,3.90E-07,5.270722458319635,10.729277541680364
2004/3/19,112.2,8,4.20E-07,5.783635174893671,-3.283635175
2004/3/20,113.6,7,2.70E-07,6.371474338018868,-4.371474338
2004/3/21,111.2,6,1.60E-07,6.74222948676028,-0.442229487
2004/3/22,116.4,4,2.00E-07,7.4124158221639975,1.1875841778360021
2004/3/23,118.3,10,2.10E-07,8.029591369728552,-6.62959137
2004/3/24,119.7,5,2.70E-07,8.212945406995628,6.787054593004372
2004/3/25,127,10,3.80E-07,7.920849950964251,15.07915004903575
2004/3/26,123.8,11,2.20E-07,6.591677018633444,-5.631677019
2004/3/27,127.6,9,3.40E-07,5.090768224910026,-3.190768225
2004/3/28,129,8,3.80E-07,5.450101339748203,-3.65010134
2004/3/29,128.6,10,3.40E-07,6.217312847087192,1.9826871529128072
2004/3/30,126.7,7,3.10E-07,6.372625040892355,-0.472625041
2004/3/31,121.2,7,3.20E-07,6.34093167729314,1.0590683227068602
2004/4/1,112.8,8,2.10E-07,5.819699248607302,-4.419699249
2004/4/2,108.1,5,1.70E-07,5.998924485792654,-5.538924486
2004/4/3,107.4,4,1.50E-07,5.57919254739776,-4.859192547
2004/4/4,108.9,4,1.50E-07,5.966243871474251,-2.966243871
2004/4/5,108.7,8,1.70E-07,6.610915332817816,10.389084667182184
2004/4/6,101.4,4,1.40E-07,6.736724420804085,17.263275579195916
2004/4/7,98.1,7,1.10E-07,6.603200393360479,-6.603200383
2004/4/8,93.5,2,1.30E-07,6.283664597332369,1.116335402667631
2004/4/9,90,1,6.90E-08,6.0718960454690185,-3.271896045
2004/4/10,87.7,1,7.50E-08,5.986319059444174,-5.536319059
2004/4/11,89.6,1,6.50E-08,5.851536450634109,3.7484635493658907
2004/4/12,91.3,2,8.90E-08,4.643396535482115,-2.343396535
2004/4/13,93.1,3,8.60E-08,3.3033703829649728,-3.093370383
2004/4/14,95.2,12,1.00E-07,2.8070055576462485,-1.897005558
2004/4/15,96.7,11,1.10E-07,1.178924485155262,10.821075514844738
2004/4/16,96.9,4,1.00E-07,2.3116802874272295,-1.451680287
2004/4/17,98.2,4,1.00E-07,4.294419744455642,-2.494419744
2004/4/18,109,6,1.30E-07,4.852278522392867,-3.942278522
2004/4/19,113.4,5,1.70E-07,5.762791762013646,-1.062791762
2004/4/20,110.7,5,1.40E-07,6.116567505720734,-5.536567506
2004/4/21,112.7,8,1.20E-07,5.662530238639995,-3.562530239
2004/4/22,117.1,8,2.00E-07,6.098865642366697,5.901134357633303
2004/4/23,115.3,6,4.40E-07,6.5594900294212835,8.440509970578717
2004/4/24,111.6,3,4.40E-07,6.649758090879274,-3.749758091
2004/4/25,107.1,5,2.00E-07,6.469934619156492,15.530065380843508
2004/4/26,99.6,6,1.20E-07,7.028519123896595,-4.628519124
2004/4/27,95.1,2,7.80E-08,6.655067015364401,-3.555067015
2004/4/28,89.5,2,6.20E-08,6.175626021575587,-5.765626022
2004/4/29,88.5,2,5.60E-08,5.391144164759646,-5.201144165
2004/4/30,89.4,3,6.00E-08,4.696819221967894,-2.996819222
2004/5/1,94.2,4,9.10E-08,3.5510134030728473,5.948986596927153
2004/5/2,97.5,2,2.40E-07,2.2249918273945406,6.07500817260546
2004/5/3,91.3,3,1.00E-07,1.2801405688133187,-0.280140569
2004/5/4,87.4,4,6.00E-08,1.4165250081725849,-1.136525008
2004/5/5,88.5,3,7.50E-08,0.5830500163452019,-0.043050016
2004/5/6,86.4,2,8.50E-08,1.724128800261498,-1.5841288
2004/5/7,85.2,3,6.10E-08,1.3644033998038372,-0.3644034
2004/5/8,87.2,3,6.60E-08,1.4429257927427048,-1.182925793
2004/5/9,93.2,4,1.00E-07,1.390575351422013,-1.050575351
2004/5/10,93,4,7.30E-08,1.1579470415168185,-0.717947042
2004/5/11,90.2,3,6.00E-08,-0.229140242,0.3291402419091176
2004/5/12,98.8,5,7.60E-08,1.1116900948022068,0.18830990519779323
2004/5/13,100.8,6,1.40E-07,2.473507682249065,5.226492317750935
2004/5/14,109.6,5,1.60E-07,3.250526315789426,-2.550526316
2004/5/15,115.3,8,2.10E-07,4.134305328538678,0.265694671461322
2004/5/16,118.3,11,1.90E-07,4.857162471395809,-4.317162471
2004/5/17,111.1,11,2.30E-07,5.344687806472625,1.655312193527375
2004/5/18,107.8,9,1.90E-07,5.551258581235616,-2.351258581
2004/5/19,108.8,6,1.70E-07,5.807048054919823,-3.607048055
2004/5/20,104.6,7,2.10E-07,5.838770840143752,-2.13877084
2004/5/21,106.9,5,2.00E-07,5.387983000980633,20.612016999019367
2004/5/22,102.4,11,2.00E-07,5.217237659365729,-3.017237659
2004/5/23,104,13,2.30E-07,4.912827721477535,-2.012827721
2004/5/24,105.2,12,2.30E-07,4.973242889833205,-0.37324289
2004/5/25,102.4,12,1.50E-07,4.446943445011376,-3.546943445
2004/5/26,103.3,12,1.80E-07,4.025168355423282,-3.205168355
2004/5/27,101.8,9,1.70E-07,3.0645897352369604,-1.964589735
2004/5/28,102.4,5,2.50E-07,2.671340307564524,1.4286596924354757
2004/5/29,101.2,2,2.10E-07,1.9654723770807165,-1.165472377
2004/5/30,99.6,6,1.90E-07,1.1331644334880515,0.06683556651194844
2004/5/31,95.4,3,1.80E-07,0.3183066369695928,6.181693363030407
2004/6/1,90,5,1.40E-07,1.481314155880985,-1.071314156
2004/6/2,90.4,7,1.00E-07,1.2009284089865793,-0.960928409
2004/6/3,90,4,9.70E-08,0.5714089582347086,-0.331408958
2004/6/4,89.4,3,8.50E-08,0.8786008510264663,-0.878600841
2004/6/5,84.5,4,7.20E-08,0.9877868595096291,-0.72778686
2004/6/6,88.4,4,7.50E-08,0.9487610340274459,1.551238965972554
2004/6/7,88.5,6,6.90E-08,1.027610331101652,-0.527610331
2004/6/8,86,5,5.50E-08,1.3011310894050152,-0.501131089
2004/6/9,85.2,5,4.70E-08,1.2984504746779801,-1.018450475
2004/6/10,82.5,4,4.80E-08,1.3971101672082173,-0.997110167
2004/6/11,83.9,3,3.70E-08,1.9601046096240313,-1.75010461
2004/6/12,88,2,1.70E-07,2.1731677018927433,-0.273167702
2004/6/13,95.2,4,3.20E-07,2.2853906502909114,7.714609349709089
2004/6/14,99.9,5,2.80E-07,2.4157894731251686,-0.715789473
2004/6/15,109.4,10,2.50E-07,2.4210362863680586,-1.321036286
2004/6/16,111.5,11,2.10E-07,2.0610199411572108,0.7389800588427891
2004/6/17,111.3,11,1.80E-07,2.3259267734553433,-1.125926773
2004/6/18,107.8,14,2.00E-07,2.5000849950964,-0.700084995
2004/6/19,112.7,17,2.00E-07,2.7572605426609598,0.24273945733904023
2004/6/20,119.1,18,2.40E-07,2.8182216410591283,-0.818221641
2004/6/21,115.8,19,2.10E-07,2.8211408957175133,-0.821140896
2004/6/22,116.7,19,2.50E-07,2.6645047401111084,-0.96450474
2004/6/23,112.5,14,2.40E-07,2.5158613920529214,-0.015861392
2004/6/24,108.3,11,2.30E-07,2.9691631249558244,-1.269163125
2004/6/25,102.9,11,2.20E-07,2.9051847009120197,-0.405184701
2004/6/26,98.9,7,3.10E-07,2.7252435439162723,5.874756456083727
2004/6/27,97.2,6,2.90E-07,2.596152337852201,1.0038476621477992
2004/6/28,89.4,3,1.70E-07,2.3008401445047064,0.4991598554952934
2004/6/29,85.1,3,7.30E-08,2.044024191167018,-1.294024191
2004/6/30,81.8,3,4.80E-08,1.8422589082608423,-0.542258908
2004/7/1,81.3,2,3.90E-08,1.3132625048773916,-0.943262505
2004/7/2,80.7,2,3.40E-08,0.22506374768551463,0.03493625231448538
2004/7/3,79.5,2,3.50E-08,-3.281441646,3.281441655760004
2004/7/4,79.4,2,3.20E-08,-4.449764627,4.899764626750506
2004/7/5,78.2,2,3.30E-08,-10.63871526,10.89871526393577
2004/7/6,78.9,3,3.40E-08,-21.72975809,21.919758088208255
2004/7/7,79.3,2,3.40E-08,-7.611157238,8.101157238175764
2004/7/8,81.8,1,5.90E-08,11.639578296296003,-10.9295783
2004/7/9,86.7,2,1.00E-07,29.818983330506263,-29.81898332
2004/7/10,93.3,4,1.50E-07,40.841147436210576,-40.84114743
2004/7/11,104.4,6,5.70E-07,56.245903892258085,-52.04590389
2004/7/12,125,6,7.30E-07,64.34792089086861,-48.34792089
2004/7/13,149.5,5,7.20E-07,76.15764955986158,-9.15764956
2004/7/14,138.1,14,6.10E-07,85.19344557192748,-23.19344557
2004/7/15,145.7,14,7.50E-07,89.12796665692252,90.87203334307748
2004/7/16,146.5,13,8.40E-07,95.08089571831503,264.91910428168495
2004/7/17,149.2,13,6.70E-07,97.67000653838693,2.3299934616130713
2004/7/18,155.1,21,6.80E-07,96.7788133374716,-76.77881334
2004/7/19,170.2,19,8.20E-07,93.75923504332323,-89.15923504
2004/7/20,175.2,19,8.20E-07,87.06564236622624,-1.065642366
2004/7/21,172.2,15,6.50E-07,76.18695652173801,-67.28695652
2004/7/22,172.9,14,9.10E-07,62.57932003922758,28.420679960772418
2004/7/23,165.1,10,6.20E-07,46.14757763975088,-24.14757764
2004/7/24,147.2,10,5.00E-07,31.365930042497087,-6.365930042
2004/7/25,156.2,10,7.20E-07,14.92095456031361,56.07904543968639
2004/7/26,128,10,6.60E-07,7.876387708401325,5.123612291598675
2004/7/27,118.1,6,4.40E-07,20.466181758744384,-5.466181759
2004/7/28,100.7,6,4.30E-07,20.34100686498826,-0.341006865
2004/7/29,99.7,5,3.70E-07,15.032425629290397,-12.23242563
2004/7/30,88.7,5,2.60E-07,7.7430009807125355,-6.543000981
2004/7/31,86.4,5,2.00E-07,7.110882641385969,1.289117358614031
2004/8/1,83.4,2,9.10E-08,1.1969401765282595,-0.936940177
2004/8/2,84.5,2,6.60E-08,2.0543609022556093,1.8456390977443906
2004/8/3,87.6,5,8.50E-08,-5.395867931,6.3558679306962285
2004/8/4,85.4,2,7.00E-08,-7.88764629,8.167646289637023
2004/8/5,88.9,1,1.00E-07,-5.062360248,5.392360248447129
2004/8/6,91,3,1.10E-07,1.6445537757436834,-1.274553776
2004/8/7,94.6,4,1.20E-07,7.446891140895609,-6.936891141
2004/8/8,104.8,7,2.30E-07,5.106992481202929,-2.406992481
2004/8/9,113.9,10,3.80E-07,14.730709382150813,-9.630709382
2004/8/10,121.4,11,3.30E-07,25.03291598561585,-23.83291599
2004/8/11,130.8,11,4.90E-07,34.40567178816556,-26.80567179
2004/8/12,147.2,12,6.90E-07,41.58073553448778,-29.58073553
2004/8/13,148.6,12,6.80E-07,47.281690094801526,52.718309905198474
2004/8/14,149.2,11,2.00E-06,51.076525008171856,22.923474991828144
2004/8/15,138.8,11,7.00E-07,53.045920235370254,40.954079764629746
2004/8/16,133.6,13,5.60E-07,53.24983654789069,-42.24983655
2004/8/17,135,13,8.70E-07,51.81995423340885,-27.81995423
2004/8/18,139.9,6,9.20E-07,48.62112455050598,131.37887544949402
2004/8/19,120.6,6,9.70E-07,43.828542007191245,-13.82854201
2004/8/20,121.4,4,3.20E-07,37.460464203987684,-34.6604642
2004/8/21,120,4,2.30E-07,28.5662667538407,-27.77626675
2004/8/22,115.2,5,1.90E-07,19.709780974174276,-19.36978097
2004/8/23,109.5,8,1.60E-07,9.704717227852097,-9.024717228
2004/8/24,104.9,3,1.70E-07,6.344942791202913,-5.584942791
2004/8/25,100.4,3,1.40E-07,2.634498201219314,-1.334498201
2004/8/26,97.5,2,1.50E-07,2.0732200057600223,-0.273220006
2004/8/27,90.5,2,1.00E-07,-3.684174567,3.864174566796285
2004/8/28,87.2,2,7.10E-08,-8.828421052,9.008421051840346
2004/8/29,86.1,3,5.80E-08,0.30958156403072423,0.15041843596927568
2004/8/30,89.9,2,1.30E-07,1.8467015384177565,0.5532984615822434
2004/8/31,88.1,1,2.00E-07,1.7480581913598958,12.251941808640105
2004/9/1,89.9,1,1.90E-07,1.997450149859402,-1.65745015
